date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
5/11/2011,s3,Group,2,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0
5/11/2011,s3,Group,4,suckling clover,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,2.00,2
30/10/2011,s4,Don,1,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,suckling clover,0.00,0,1.00,1,1.00,5,0.00,0,4.00,2,1.00,1,1.00,1,1.00,1,0.00,0,1.00,1
30/10/2011,s4,John Fitzgerald,3,suckling clover,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,7.00,5,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,swamp dock,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,swamp dock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,sweet hounds tongue,1.00,1,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
12/11/2011,s2,Group,4,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,sweet hounds tongue,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,tall bluebell,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,tall bluebell,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,tall bluebell,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,tall bluebell,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,tall bluebell,3.00,3,1.00,1,0.00,0,0.00,0,1.00,3,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,tall bluebell,0.00,0,1.00,4,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,tall bluebell,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,1.00,1,1.00,1,0.00,0,1.00,1
29/10/2011,w1,Felicity,2,tall juncus,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,tall juncus,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,tall juncus,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,tall juncus,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,2,tall speargrass (thick),5.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s1,Group,4,tall speargrass (thick),12.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,tall speargrass (thick),0.00,0,5.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
12/11/2011,s2,Group,3,tall speargrass (thick),1.00,2,0.00,0,0.00,0,7.00,5,0.00,0,1.00,2,0.00,0,30.00,8,0.00,0,0.00,0
12/11/2011,s2,Group,4,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,3,0.00,0,2.00,1
5/11/2011,s3,Don,1,tall speargrass (thick),0.00,0,0.00,0,10.00,5,0.00,0,5.00,3,5.00,3,0.00,0,0.00,0,0.00,0,1.00,1
5/11/2011,s3,Group,2,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,8.00,5,8.00,5,0.00,0,11.00,6,0.00,0,5.00,2
5/11/2011,s3,Group,4,tall speargrass (thick),0.00,0,12.00,9,0.00,0,0.00,0,10.00,6,5.00,6,0.00,0,2.00,3,0.00,0,0.00,0
13/11/2011,s5,Group,1,tall speargrass (thick),0.00,0,50.00,9,30.00,7,10.00,4,40.00,6,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,tall speargrass (thick),0.00,0,60.00,9,20.00,5,10.00,4,8.00,4,0.00,0,2.00,2,26.00,7,0.00,0,0.00,0
13/11/2011,s5,Group,3,tall speargrass (thick),0.00,0,30.00,9,10.00,5,1.00,1,8.00,4,0.00,0,0.00,0,27.00,7,0.00,0,0.00,0
6/11/2011,w3,Don,1,tall speargrass (thick),0.00,0,15.00,7,40.00,9,0.00,0,4.00,3,4.00,3,0.00,0,0.00,0,1.00,1,0.00,0
6/11/2011,w3,Group,3,tall speargrass (thick),17.00,6,40.00,9,5.00,2,7.00,4,30.00,6,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,tall speargrass (thick),3.00,3,0.00,0,10.00,4,21.00,6,6.00,4,1.00,1,0.00,0,5.00,5,0.00,0,3.00,3
2/11/2011,w4,Don,1,tall speargrass (thick),0.00,0,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,tall speargrass (thick),0.00,0,0.00,0,0.00,0,20.00,6,5.00,3,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,w5,Don,1,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,5.00,2,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,tall speargrass (thick),0.00,0,0.00,0,0.00,0,0.00,0,10.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,tall vulpia,1.00,5,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0,1.00,1,0.00,0,5.00,9,0.00,0
29/10/2011,s1,Don,2,tall vulpia,3.00,2,0.00,0,1.00,1,0.00,0,5.00,2,0.00,0,0.00,0,3.00,4,1.00,2,0.00,0
12/11/2011,s1,Group,4,tall vulpia,0.00,0,0.00,0,0.00,0,3.00,2,0.00,0,1.00,1,1.00,2,0.00,0,18.00,5,2.00,7
12/11/2011,s2,Group,1,tall vulpia,0.00,0,1.00,1,0.00,0,0.00,0,7.00,6,0.00,0,0.00,0,0.00,0,0.00,0,20.00,9
12/11/2011,s2,Group,3,tall vulpia,0.00,0,0.00,0,2.00,3,0.00,0,20.00,9,0.00,0,0.00,0,1.00,2,2.00,4,0.00,0
12/11/2011,s2,Group,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,1,0.00,0,0.00,0
5/11/2011,s3,Don,1,tall vulpia,0.00,0,0.00,0,5.00,2,0.00,0,7.00,3,0.00,0,4.00,8,2.00,4,45.00,9,16.00,5
5/11/2011,s3,Group,2,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,10.00,5,0.00,0,0.00,0,0.00,0,70.00,9,3.00,3
30/10/2011,s4,Don,1,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,40.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,tall vulpia,0.00,0,0.00,0,20.00,9,1.00,1,50.00,9,15.00,9,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,tall vulpia,0.00,0,1.00,3,9.00,9,0.00,0,2.00,4,15.00,5,0.00,0,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Group,4,tall vulpia,0.00,0,0.00,0,25.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,tall vulpia,8.00,5,0.00,0,0.00,0,5.00,4,0.00,0,0.00,0,35.00,8,9.00,4,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,tall vulpia,70.00,9,0.00,0,0.00,0,6.00,5,0.00,0,20.00,7,20.00,9,3.00,2,0.00,0,0.00,0
13/11/2011,s5,Group,3,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,65.00,9,30.00,9,30.00,9,0.00,0,5.00,4,0.00,0
29/10/2011,w1,Felicity,2,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,tall vulpia,5.00,3,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,5.00,7,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
6/11/2011,w3,Don,1,tall vulpia,10.00,5,5.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,25.00,9,20.00,8
6/11/2011,w3,Group,3,tall vulpia,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,4
6/11/2011,w3,Andrew,4,tall vulpia,1.00,1,1.00,1,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,tall vulpia,0.00,0,0.00,0,0.00,0,30.00,8,12.00,6,5.00,3,0.00,0,0.00,0,15.00,7,15.00,9
14/11/2011,w4,Group,2,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,25.00,7,15.00,9
14/11/2011,w4,Group,4,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,5.00,4,0.00,0,0.00,0,9.00,5
13/11/2011,w5,Don,1,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,14.00,6,0.00,0,9.00,7,0.00,0,1.00,5,2.00,6
13/11/2011,w5,Pax,2,tall vulpia,2.00,2,0.00,2,3.00,0,14.00,3,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,2.00,5
13/11/2011,w5,John,3,tall vulpia,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,10.00,7,12.00,7,6.00,4,0.00,0,3.00,2
13/11/2011,s5,Group,3,Themeda australis,0.00,0,0.00,0,22.00,9,0.00,0,0.00,0,3.00,2,1.00,1,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,Thistle sp.,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,Thistle sp.,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,Thistle sp.,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,three awned grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,Tincy sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,Tincy sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,Tincy sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,tiny ferny daisy,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,toad rush,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,toad rush,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,toad rush,0.00,0,5.00,4,20.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
29/10/2011,w1,Felicity,2,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,toad rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,Trifolium dubium,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
12/11/2011,s2,Group,1,twiggy mullein,1.00,2,0.00,0,0.00,0,3.00,1,0.00,0,1.00,2,1.00,2,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,twiggy mullein,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,twiggy mullein,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,unidentified flat weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,unidentified flat weed,0.00,0,0.00,0,40.00,8,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,unknown sedge,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,1
6/11/2011,w3,Andrew,4,v sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
12/11/2011,s2,Group,1,variable plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,variable plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,variable plantain,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,velvet wallaby grass,10.00,8,20.00,7,10.00,8,0.00,0,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0,15.00,8
30/10/2011,s4,Robyn Whipp,2,velvet wallaby grass,20.00,8,10.00,7,0.00,0,45.00,9,0.00,0,0.00,0,2.00,2,0.00,0,15.00,7,5.00,3
30/10/2011,s4,John Fitzgerald,3,velvet wallaby grass,40.00,8,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,5.00,5,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,velvet wallaby grass,20.00,8,5.00,2,0.00,0,20.00,5,3.00,1,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,velvet wallaby grass,0.00,0,5.00,4,0.00,0,0.00,0,0.00,0,28.00,8,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,2
13/11/2011,s5,Group,3,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,6,0.00,0,0.00,0
6/11/2011,w3,Don,1,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0
13/11/2011,w5,Pax,2,velvet wallaby grass,0.00,0,20.00,5,2.00,2,4.00,2,8.00,2,12.00,6,50.00,9,3.00,4,0.00,0,0.00,0
13/11/2011,w5,John,3,velvet wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Don,1,Verbascum thapsis,0.00,0,0.00,0,5.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,Verbascum thapsis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,Verbascum thapsis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,Verbascum thapsus,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,Verbascum virgatum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,Verbascum virgatum,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,Wahlenbergia multicaulis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Wahlenbergia multicaulis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,Wahlenbergia multicaulis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Wahlenbergia multicaulis,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,wallaby grass,0.00,0,0.00,0,0.00,0,7.00,3,12.00,6,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
12/11/2011,s2,Group,1,wattle mat rush,3.00,4,0.00,0,2.00,2,3.00,2,1.00,3,0.00,0,4.00,2,0.00,0,3.00,2,3.00,2
12/11/2011,s2,Group,3,wattle mat rush,0.00,0,1.00,2,1.00,1,6.00,1,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,2.00,2
12/11/2011,s2,Group,4,wattle mat rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,2,0.00,0,2.00,3,2.00,2
5/11/2011,s3,Don,1,wattle mat rush,0.00,0,0.00,0,0.00,0,3.00,2,0.00,0,0.00,0,0.00,0,6.00,5,0.00,0,0.00,0
5/11/2011,s3,Group,2,wattle mat rush,3.00,2,0.00,0,0.00,0,0.00,0,10.00,2,20.00,3,3.00,5,2.00,6,10.00,5,0.00,0
5/11/2011,s3,Group,4,wattle mat rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,5,4.00,4,2.00,4,1.00,1,3.00,2
30/10/2011,s4,Don,1,wattle mat rush,3.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,wattle mat rush,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
